year,aqi
2001.0,20.0
2001.0,
2001.0,6.0
2001.0,
2001.0,11.0
2001.0,
2001.0,18.0
2001.0,
2001.0,21.0
2001.0,
2001.0,24.0
2001.0,
2001.0,18.0
2001.0,
2001.0,19.0
2001.0,
2001.0,16.0
2001.0,
2001.0,23.0
2001.0,
2001.0,30.0
2001.0,
2001.0,31.0
2001.0,
2001.0,21.0
2001.0,
2001.0,18.0
2001.0,
2001.0,19.0
2001.0,
2001.0,16.0
2001.0,
2001.0,10.0
2001.0,
2001.0,14.0
2001.0,
2001.0,23.0
2001.0,
2001.0,25.0
2001.0,
2001.0,31.0
2001.0,
2001.0,21.0
2001.0,
2001.0,15.0
2001.0,
2001.0,28.0
2001.0,
2001.0,24.0
2001.0,
2001.0,23.0
2001.0,
2001.0,22.0
2001.0,
2001.0,24.0
2001.0,
2001.0,10.0
2001.0,
2001.0,12.0
2001.0,
2001.0,18.0
2001.0,
2001.0,22.0
2001.0,
2001.0,19.0
2001.0,
2001.0,18.0
2001.0,
2001.0,16.0
2001.0,
2001.0,9.0
2001.0,
2001.0,13.0
2001.0,
2001.0,21.0
2001.0,
2001.0,35.0
2001.0,
2001.0,24.0
2001.0,
2001.0,28.0
2001.0,
2001.0,26.0
2001.0,
2001.0,21.0
2001.0,
2001.0,16.0
2001.0,
2001.0,18.0
2001.0,
2001.0,13.0
2001.0,
2001.0,12.0
2001.0,
2001.0,18.0
2001.0,
2001.0,27.0
2001.0,
2001.0,14.0
2001.0,
2001.0,14.0
2001.0,
2001.0,31.0
2001.0,
2001.0,41.0
2001.0,
2001.0,27.0
2001.0,
2002.0,22.0
2002.0,
2002.0,33.0
2002.0,
2002.0,29.0
2002.0,
2002.0,31.0
2002.0,
2002.0,16.0
2002.0,
2002.0,14.0
2002.0,
2002.0,22.0
2002.0,
2002.0,26.0
2002.0,
2002.0,21.0
2002.0,
2002.0,44.0
2002.0,
2002.0,15.0
2002.0,
2002.0,15.0
2002.0,
2002.0,26.0
2002.0,
2002.0,16.0
2002.0,
2002.0,20.0
2002.0,
2002.0,22.0
2002.0,
2002.0,19.0
2002.0,
2002.0,10.0
2002.0,
2002.0,14.0
2002.0,
2002.0,16.0
2002.0,
2002.0,23.0
2002.0,
2002.0,25.0
2002.0,
2002.0,19.0
2002.0,
2002.0,22.0
2002.0,
2002.0,19.0
2002.0,
2002.0,11.0
2002.0,
2002.0,12.0
2002.0,
2002.0,19.0
2002.0,
2002.0,19.0
2002.0,
2002.0,14.0
2002.0,
2002.0,15.0
2002.0,
2002.0,18.0
2002.0,
2002.0,28.0
2002.0,
2002.0,44.0
2002.0,
2002.0,31.0
2002.0,
2002.0,28.0
2002.0,
2002.0,21.0
2002.0,
2002.0,22.0
2002.0,
2002.0,17.0
2002.0,
2002.0,15.0
2002.0,
2002.0,20.0
2002.0,
2002.0,15.0
2002.0,
2002.0,17.0
2002.0,
2002.0,19.0
2002.0,
2002.0,31.0
2002.0,
2002.0,18.0
2002.0,
2002.0,19.0
2002.0,
2002.0,27.0
2002.0,
2002.0,13.0
2002.0,
2002.0,11.0
2002.0,
2002.0,12.0
2002.0,
2002.0,10.0
2002.0,
2002.0,7.0
2002.0,
2002.0,7.0
2002.0,
2002.0,9.0
2002.0,
2002.0,9.0
2002.0,
2002.0,9.0
2002.0,
2002.0,16.0
2002.0,
2002.0,19.0
2002.0,
2002.0,20.0
2002.0,
2002.0,27.0
2002.0,
2002.0,27.0
2002.0,
2002.0,28.0
2002.0,
2002.0,25.0
2002.0,
2002.0,19.0
2002.0,
2002.0,26.0
2002.0,
2002.0,20.0
2002.0,
2002.0,18.0
2002.0,
2002.0,15.0
2002.0,
2002.0,19.0
2002.0,
2002.0,9.0
2002.0,
2002.0,12.0
2002.0,
2002.0,21.0
2002.0,
2002.0,20.0
2002.0,
2002.0,17.0
2002.0,
2002.0,19.0
2002.0,
2002.0,31.0
2002.0,
2002.0,42.0
2002.0,
2002.0,36.0
2002.0,
2002.0,28.0
2002.0,
2002.0,28.0
2002.0,
2002.0,16.0
2002.0,
2002.0,22.0
2002.0,
2002.0,15.0
2002.0,
2002.0,15.0
2002.0,
2002.0,18.0
2002.0,
2002.0,18.0
2002.0,
2002.0,13.0
2002.0,
2002.0,11.0
2002.0,
2002.0,17.0
2002.0,
2002.0,41.0
2002.0,
2002.0,26.0
2002.0,
2002.0,25.0
2002.0,
2002.0,31.0
2002.0,
2002.0,19.0
2002.0,
2002.0,20.0
2002.0,
2002.0,23.0
2002.0,
2002.0,36.0
2002.0,
2002.0,17.0
2002.0,
2002.0,19.0
2002.0,
2002.0,20.0
2002.0,
2002.0,13.0
2002.0,
2002.0,16.0
2002.0,
2002.0,30.0
2002.0,
2002.0,19.0
2002.0,
2002.0,14.0
2002.0,
2002.0,12.0
2002.0,
2002.0,14.0
2002.0,
2002.0,16.0
2002.0,
2002.0,16.0
2002.0,
2002.0,15.0
2002.0,
2002.0,20.0
2002.0,
2002.0,16.0
2002.0,
2002.0,16.0
2002.0,
2002.0,19.0
2002.0,
2002.0,24.0
2002.0,
2002.0,18.0
2002.0,
2002.0,13.0
2002.0,
2002.0,18.0
2002.0,
2002.0,17.0
2002.0,
2002.0,12.0
2002.0,
2002.0,6.0
2002.0,
2002.0,11.0
2002.0,
2002.0,19.0
2002.0,
2002.0,19.0
2002.0,
2002.0,19.0
2002.0,
2002.0,17.0
2002.0,
2002.0,13.0
2002.0,
2002.0,25.0
2002.0,
2002.0,22.0
2002.0,
2002.0,19.0
2002.0,
2002.0,26.0
2002.0,
2002.0,29.0
2002.0,
2002.0,41.0
2002.0,
2002.0,22.0
2002.0,
2002.0,15.0
2002.0,
2002.0,9.0
2002.0,
2002.0,12.0
2002.0,
2002.0,23.0
2002.0,
2002.0,29.0
2002.0,
2002.0,28.0
2002.0,
2002.0,19.0
2002.0,
2002.0,19.0
2002.0,
2002.0,22.0
2002.0,
2002.0,16.0
2002.0,
2002.0,17.0
2002.0,
2002.0,23.0
2002.0,
2002.0,19.0
2002.0,
2002.0,15.0
2002.0,
2002.0,19.0
2002.0,
2002.0,13.0
2002.0,
2002.0,22.0
2002.0,
2002.0,20.0
2002.0,
2002.0,18.0
2002.0,
2002.0,22.0
2002.0,
2002.0,29.0
2002.0,
2002.0,26.0
2002.0,
2002.0,17.0
2002.0,
2002.0,24.0
2002.0,
2002.0,41.0
2002.0,
2002.0,29.0
2002.0,
2002.0,25.0
2002.0,
2002.0,19.0
2002.0,
2002.0,13.0
2002.0,
2002.0,19.0
2002.0,
2002.0,17.0
2002.0,
2002.0,19.0
2002.0,
2002.0,13.0
2002.0,
2002.0,10.0
2002.0,
2002.0,25.0
2002.0,
2002.0,26.0
2002.0,
2002.0,22.0
2002.0,
2002.0,20.0
2002.0,
2002.0,25.0
2002.0,
2002.0,31.0
2002.0,
2002.0,26.0
2002.0,
2002.0,21.0
2002.0,
2002.0,23.0
2002.0,
2002.0,19.0
2002.0,
2002.0,19.0
2002.0,
2002.0,20.0
2002.0,
2002.0,15.0
2002.0,
2002.0,11.0
2002.0,
2002.0,20.0
2002.0,
2003.0,19.0
2003.0,
2003.0,23.0
2003.0,
2003.0,14.0
2003.0,
2003.0,19.0
2003.0,
2003.0,22.0
2003.0,
2003.0,33.0
2003.0,
2003.0,33.0
2003.0,
2003.0,26.0
2003.0,
2003.0,29.0
2003.0,
2003.0,24.0
2003.0,
2003.0,18.0
2003.0,
2003.0,12.0
2003.0,
2003.0,17.0
2003.0,
2003.0,26.0
2003.0,
2003.0,24.0
2003.0,
2003.0,27.0
2003.0,
2003.0,22.0
2003.0,
2003.0,10.0
2003.0,
2003.0,19.0
2003.0,
2003.0,18.0
2003.0,
2003.0,19.0
2003.0,
2003.0,16.0
2003.0,
2003.0,13.0
2003.0,
2003.0,20.0
2003.0,
2003.0,10.0
2003.0,
2003.0,23.0
2003.0,
2003.0,24.0
2003.0,
2003.0,33.0
2003.0,
2003.0,44.0
2003.0,
2003.0,32.0
2003.0,
2003.0,52.0
2003.0,
2003.0,21.0
2003.0,
2003.0,30.0
2003.0,
2003.0,19.0
2003.0,
2003.0,9.0
2003.0,
2003.0,20.0
2003.0,
2003.0,21.0
2003.0,
2003.0,16.0
2003.0,
2003.0,9.0
2003.0,
2003.0,21.0
2003.0,
2003.0,22.0
2003.0,
2003.0,18.0
2003.0,
2003.0,21.0
2003.0,
2003.0,13.0
2003.0,
2003.0,13.0
2003.0,
2003.0,15.0
2003.0,
2003.0,15.0
2003.0,
2003.0,19.0
2003.0,
2003.0,19.0
2003.0,
2003.0,14.0
2003.0,
2003.0,13.0
2003.0,
2003.0,22.0
2003.0,
2003.0,29.0
2003.0,
2003.0,35.0
2003.0,
2003.0,34.0
2003.0,
2003.0,33.0
2003.0,
2003.0,32.0
2003.0,
2003.0,23.0
2003.0,
2003.0,16.0
2003.0,
2003.0,17.0
2003.0,
2003.0,41.0
2003.0,
2003.0,32.0
2003.0,
2003.0,20.0
2003.0,
2003.0,14.0
2003.0,
2003.0,12.0
2003.0,
2003.0,19.0
2003.0,
2003.0,13.0
2003.0,
2003.0,19.0
2003.0,
2003.0,23.0
2003.0,
2003.0,29.0
2003.0,
2003.0,29.0
2003.0,
2003.0,35.0
2003.0,
2003.0,19.0
2003.0,
2003.0,15.0
2003.0,
2003.0,15.0
2003.0,
2003.0,21.0
2003.0,
2003.0,21.0
2003.0,
2003.0,21.0
2003.0,
2003.0,23.0
2003.0,
2003.0,17.0
2003.0,
2003.0,19.0
2003.0,
2003.0,23.0
2003.0,
2003.0,17.0
2003.0,
2003.0,14.0
2003.0,
2003.0,11.0
2003.0,
2003.0,20.0
2003.0,
2003.0,12.0
2003.0,
2003.0,12.0
2003.0,
2003.0,19.0
2003.0,
2003.0,25.0
2003.0,
2003.0,19.0
2003.0,
2003.0,19.0
2003.0,
2003.0,13.0
2003.0,
2003.0,13.0
2003.0,
2003.0,14.0
2003.0,
2003.0,14.0
2003.0,
2003.0,20.0
2003.0,
2003.0,19.0
2003.0,
2003.0,13.0
2003.0,
2003.0,12.0
2003.0,
2003.0,13.0
2003.0,
2003.0,12.0
2003.0,
2003.0,23.0
2003.0,
2003.0,20.0
2003.0,
2003.0,23.0
2003.0,
2003.0,25.0
2003.0,
2003.0,21.0
2003.0,
2003.0,13.0
2003.0,
2003.0,10.0
2003.0,
2003.0,18.0
2003.0,
2003.0,23.0
2003.0,
2003.0,19.0
2003.0,
2003.0,22.0
2003.0,
2003.0,14.0
2003.0,
2003.0,10.0
2003.0,
2003.0,12.0
2003.0,
2003.0,29.0
2003.0,
2003.0,20.0
2003.0,
2003.0,18.0
2003.0,
2003.0,6.0
2003.0,
2003.0,19.0
2003.0,
2003.0,11.0
2003.0,
2003.0,16.0
2003.0,
2003.0,19.0
2003.0,
2003.0,10.0
2003.0,
2003.0,13.0
2003.0,
2003.0,14.0
2003.0,
2003.0,17.0
2003.0,
2003.0,19.0
2003.0,
2003.0,17.0
2003.0,
2003.0,20.0
2003.0,
2003.0,31.0
2003.0,
2003.0,30.0
2003.0,
2003.0,25.0
2003.0,
2003.0,25.0
2003.0,
2003.0,26.0
2003.0,
2003.0,17.0
2003.0,
2003.0,21.0
2003.0,
2003.0,30.0
2003.0,
2003.0,29.0
2003.0,
2003.0,26.0
2003.0,
2003.0,36.0
2003.0,
2003.0,39.0
2003.0,
2003.0,16.0
2003.0,
2003.0,13.0
2003.0,
2003.0,15.0
2003.0,
2003.0,25.0
2003.0,
2003.0,23.0
2003.0,
2003.0,21.0
2003.0,
2003.0,11.0
2003.0,
2003.0,11.0
2003.0,
2003.0,28.0
2003.0,
2003.0,38.0
2003.0,
2003.0,59.0
2003.0,
2003.0,28.0
2003.0,
2003.0,26.0
2003.0,
2003.0,31.0
2003.0,
2003.0,29.0
2003.0,
2003.0,36.0
2003.0,
2003.0,28.0
2003.0,
2003.0,23.0
2003.0,
2003.0,19.0
2003.0,
2003.0,43.0
2003.0,
2003.0,19.0
2003.0,
2003.0,27.0
2003.0,
2003.0,32.0
2003.0,
2003.0,22.0
2003.0,
2003.0,22.0
2003.0,
2003.0,21.0
2003.0,
2003.0,30.0
2003.0,
2003.0,25.0
2003.0,
2003.0,19.0
2003.0,
2003.0,27.0
2003.0,
2003.0,31.0
2003.0,
2003.0,30.0
2003.0,
2003.0,23.0
2003.0,
2003.0,35.0
2003.0,
2003.0,22.0
2003.0,
2003.0,19.0
2003.0,
2003.0,17.0
2003.0,
2003.0,9.0
2003.0,
2003.0,17.0
2003.0,
2003.0,29.0
2003.0,
2003.0,24.0
2003.0,
2004.0,11.0
2004.0,
2004.0,12.0
2004.0,
2004.0,9.0
2004.0,
2004.0,17.0
2004.0,
2004.0,26.0
2004.0,
2004.0,31.0
2004.0,
2004.0,33.0
2004.0,
2004.0,28.0
2004.0,
2004.0,13.0
2004.0,
2004.0,31.0
2004.0,
2004.0,20.0
2004.0,
2004.0,26.0
2004.0,
2004.0,19.0
2004.0,
2004.0,19.0
2004.0,
2004.0,20.0
2004.0,
2004.0,28.0
2004.0,
2004.0,29.0
2004.0,
2004.0,24.0
2004.0,
2004.0,19.0
2004.0,
2004.0,16.0
2004.0,
2004.0,18.0
2004.0,
2004.0,19.0
2004.0,
2004.0,18.0
2004.0,
2004.0,18.0
2004.0,
2004.0,19.0
2004.0,
2004.0,35.0
2004.0,
2004.0,31.0
2004.0,
2004.0,31.0
2004.0,
2004.0,23.0
2004.0,
2004.0,15.0
2004.0,
2004.0,20.0
2004.0,
2004.0,16.0
2004.0,
2004.0,18.0
2004.0,
2004.0,19.0
2004.0,
2004.0,16.0
2004.0,
2004.0,17.0
2004.0,
2004.0,16.0
2004.0,
2004.0,19.0
2004.0,
2004.0,14.0
2004.0,
2004.0,8.0
2004.0,
2004.0,14.0
2004.0,
2004.0,18.0
2004.0,
2004.0,31.0
2004.0,
2004.0,17.0
2004.0,
2004.0,14.0
2004.0,
2004.0,9.0
2004.0,
2004.0,16.0
2004.0,
2004.0,17.0
2004.0,
2004.0,19.0
2004.0,
2004.0,21.0
2004.0,
2004.0,30.0
2004.0,
2004.0,22.0
2004.0,
2004.0,19.0
2004.0,
2004.0,14.0
2004.0,
2004.0,24.0
2004.0,
2004.0,31.0
2004.0,
2004.0,12.0
2004.0,
2004.0,11.0
2004.0,
2004.0,33.0
2004.0,
2004.0,32.0
2004.0,
2004.0,18.0
2004.0,
2004.0,18.0
2004.0,
2004.0,15.0
2004.0,
2004.0,13.0
2004.0,
2004.0,12.0
2004.0,
2004.0,19.0
2004.0,
2004.0,37.0
2004.0,
2004.0,32.0
2004.0,
2004.0,18.0
2004.0,
2004.0,20.0
2004.0,
2004.0,21.0
2004.0,
2004.0,27.0
2004.0,
2004.0,
2004.0,
2004.0,41.0
2004.0,
2004.0,30.0
2004.0,
2004.0,23.0
2004.0,
2004.0,12.0
2004.0,
2004.0,15.0
2004.0,
2004.0,18.0
2004.0,
2004.0,31.0
2004.0,
2004.0,40.0
2004.0,
2004.0,34.0
2004.0,
2004.0,50.0
2004.0,
2004.0,44.0
2004.0,
2004.0,26.0
2004.0,
2004.0,27.0
2004.0,
2004.0,17.0
2004.0,
2004.0,18.0
2004.0,
2004.0,14.0
2004.0,
2004.0,25.0
2004.0,
2004.0,14.0
2004.0,
2004.0,14.0
2004.0,
2004.0,19.0
2004.0,
2004.0,16.0
2004.0,
2004.0,23.0
2004.0,
2004.0,43.0
2004.0,
2004.0,26.0
2004.0,
2004.0,19.0
2004.0,
2004.0,17.0
2004.0,
2004.0,24.0
2004.0,
2004.0,27.0
2004.0,
2004.0,20.0
2004.0,
2004.0,17.0
2004.0,
2004.0,9.0
2004.0,
2004.0,17.0
2004.0,
2004.0,12.0
2004.0,
2004.0,19.0
2004.0,
2004.0,24.0
2004.0,
2004.0,17.0
2004.0,
2004.0,19.0
2004.0,
2004.0,21.0
2004.0,
2004.0,13.0
2004.0,
2004.0,13.0
2004.0,
2004.0,27.0
2004.0,
2004.0,24.0
2004.0,
2004.0,22.0
2004.0,
2004.0,19.0
2004.0,
2004.0,24.0
2004.0,
2004.0,16.0
2004.0,
2004.0,12.0
2004.0,
2004.0,14.0
2004.0,
2004.0,14.0
2004.0,
2004.0,19.0
2004.0,
2004.0,25.0
2004.0,
2004.0,25.0
2004.0,
2004.0,20.0
2004.0,
2004.0,15.0
2004.0,
2004.0,15.0
2004.0,
2004.0,18.0
2004.0,
2004.0,17.0
2004.0,
2004.0,27.0
2004.0,
2004.0,23.0
2004.0,
2004.0,20.0
2004.0,
2004.0,19.0
2004.0,
2004.0,19.0
2004.0,
2004.0,23.0
2004.0,
2004.0,20.0
2004.0,
2004.0,19.0
2004.0,
2004.0,18.0
2004.0,
2004.0,18.0
2004.0,
2004.0,13.0
2004.0,
2004.0,20.0
2004.0,
2004.0,19.0
2004.0,
2004.0,21.0
2004.0,
2004.0,44.0
2004.0,
2004.0,37.0
2004.0,
2004.0,23.0
2004.0,
2004.0,14.0
2004.0,
2004.0,20.0
2004.0,
2004.0,19.0
2004.0,
2004.0,33.0
2004.0,
2004.0,33.0
2004.0,
2004.0,33.0
2004.0,
2004.0,19.0
2004.0,
2004.0,19.0
2004.0,
2004.0,28.0
2004.0,
2004.0,34.0
2004.0,
2004.0,30.0
2004.0,
2004.0,26.0
2004.0,
2004.0,19.0
2004.0,
2004.0,14.0
2004.0,
2004.0,13.0
2004.0,
2004.0,19.0
2004.0,
2004.0,14.0
2004.0,
2004.0,15.0
2004.0,
2004.0,18.0
2004.0,
2004.0,8.0
2004.0,
2004.0,11.0
2004.0,
2004.0,14.0
2004.0,
2004.0,18.0
2004.0,
2004.0,16.0
2004.0,
2004.0,15.0
2004.0,
2004.0,24.0
2004.0,
2004.0,19.0
2004.0,
2004.0,16.0
2004.0,
2004.0,21.0
2004.0,
2004.0,36.0
2004.0,
2004.0,38.0
2004.0,
2004.0,46.0
2004.0,
2004.0,32.0
2004.0,
2004.0,36.0
2004.0,
2004.0,27.0
2004.0,
2004.0,24.0
2004.0,
2005.0,11.0
2005.0,
2005.0,19.0
2005.0,
2005.0,28.0
2005.0,
2005.0,31.0
2005.0,
2005.0,16.0
2005.0,
2005.0,20.0
2005.0,
2005.0,22.0
2005.0,
2005.0,27.0
2005.0,
2005.0,32.0
2005.0,
2005.0,30.0
2005.0,
2005.0,33.0
2005.0,
2005.0,35.0
2005.0,
2005.0,22.0
2005.0,
2005.0,23.0
2005.0,
2005.0,13.0
2005.0,
2005.0,23.0
2005.0,
2005.0,18.0
2005.0,
2005.0,19.0
2005.0,
2005.0,29.0
2005.0,
2005.0,18.0
2005.0,
2005.0,9.0
2005.0,
2005.0,16.0
2005.0,
2005.0,31.0
2005.0,
2005.0,21.0
2005.0,
2005.0,18.0
2005.0,
2005.0,23.0
2005.0,
2005.0,28.0
2005.0,
2005.0,25.0
2005.0,
2005.0,29.0
2005.0,
2005.0,28.0
2005.0,
2005.0,24.0
2005.0,
2005.0,11.0
2005.0,
2005.0,8.0
2005.0,
2005.0,13.0
2005.0,
2005.0,17.0
2005.0,
2005.0,17.0
2005.0,
2005.0,20.0
2005.0,
2005.0,15.0
2005.0,
2005.0,21.0
2005.0,
2005.0,18.0
2005.0,
2005.0,22.0
2005.0,
2005.0,19.0
2005.0,
2005.0,14.0
2005.0,
2005.0,14.0
2005.0,
2005.0,15.0
2005.0,
2005.0,28.0
2005.0,
2005.0,29.0
2005.0,
2005.0,38.0
2005.0,
2005.0,24.0
2005.0,
2005.0,20.0
2005.0,
2005.0,22.0
2005.0,
2005.0,26.0
2005.0,
2005.0,26.0
2005.0,
2005.0,33.0
2005.0,
2005.0,44.0
2005.0,
2005.0,25.0
2005.0,
2005.0,16.0
2005.0,
2005.0,16.0
2005.0,
2005.0,17.0
2005.0,
2005.0,15.0
2005.0,
2005.0,13.0
2005.0,
2005.0,23.0
2005.0,
2005.0,21.0
2005.0,
2005.0,21.0
2005.0,
2005.0,24.0
2005.0,
2005.0,
2005.0,
2005.0,34.0
2005.0,
2005.0,20.0
2005.0,
2005.0,21.0
2005.0,
2005.0,52.0
2005.0,
2005.0,26.0
2005.0,
2005.0,24.0
2005.0,
2005.0,19.0
2005.0,
2005.0,16.0
2005.0,
2005.0,17.0
2005.0,
2005.0,15.0
2005.0,
2005.0,17.0
2005.0,
2005.0,13.0
2005.0,
2005.0,14.0
2005.0,
2005.0,18.0
2005.0,
2005.0,19.0
2005.0,
2005.0,27.0
2005.0,
2005.0,28.0
2005.0,
2005.0,34.0
2005.0,
2005.0,49.0
2005.0,
2005.0,35.0
2005.0,
2005.0,47.0
2005.0,
2005.0,55.0
2005.0,
2005.0,16.0
2005.0,
2005.0,28.0
2005.0,
2005.0,
2005.0,
2005.0,40.0
2005.0,
2005.0,20.0
2005.0,
2005.0,12.0
2005.0,
2005.0,15.0
2005.0,
2005.0,21.0
2005.0,
2005.0,25.0
2005.0,
2005.0,26.0
2005.0,
2005.0,38.0
2005.0,
2005.0,28.0
2005.0,
2005.0,29.0
2005.0,
2005.0,35.0
2005.0,
2005.0,
2005.0,
2005.0,32.0
2005.0,
2005.0,33.0
2005.0,
2005.0,27.0
2005.0,
2005.0,42.0
2005.0,
2005.0,
2005.0,26.0
2005.0,
2005.0,21.0
2005.0,
2005.0,30.0
2005.0,
2005.0,22.0
2005.0,
2005.0,15.0
2005.0,
2005.0,12.0
2005.0,
2005.0,18.0
2005.0,
2005.0,19.0
2005.0,
2005.0,19.0
2005.0,
2005.0,31.0
2005.0,
2005.0,47.0
2005.0,
2005.0,46.0
2005.0,
2005.0,35.0
2005.0,
2005.0,21.0
2005.0,
2005.0,26.0
2005.0,
2005.0,27.0
2005.0,
2005.0,29.0
2005.0,
2005.0,32.0
2005.0,
2005.0,32.0
2005.0,
2005.0,25.0
2005.0,
2005.0,28.0
2005.0,
2005.0,25.0
2005.0,
2005.0,34.0
2005.0,
2005.0,54.0
2005.0,
2005.0,52.0
2005.0,
2005.0,51.0
2005.0,
2005.0,36.0
2005.0,
2005.0,25.0
2005.0,
2005.0,17.0
2005.0,
2005.0,16.0
2005.0,
2005.0,16.0
2005.0,
2005.0,19.0
2005.0,
2005.0,19.0
2005.0,
2005.0,16.0
2005.0,
2005.0,24.0
2005.0,
2005.0,29.0
2005.0,
2005.0,26.0
2005.0,
2005.0,31.0
2005.0,
2005.0,32.0
2005.0,
2005.0,21.0
2005.0,
2005.0,21.0
2005.0,
2005.0,20.0
2005.0,
2005.0,17.0
2005.0,
2005.0,11.0
2005.0,
2005.0,16.0
2005.0,
2005.0,12.0
2005.0,
2005.0,13.0
2005.0,
2005.0,25.0
2005.0,
2005.0,20.0
2005.0,
2005.0,19.0
2005.0,
2005.0,18.0
2005.0,
2005.0,26.0
2005.0,
2005.0,34.0
2005.0,
2005.0,38.0
2005.0,
2005.0,26.0
2005.0,
2005.0,31.0
2005.0,
2005.0,33.0
2005.0,
2005.0,31.0
2005.0,
2005.0,29.0
2005.0,
2005.0,28.0
2005.0,
2005.0,18.0
2005.0,
2005.0,17.0
2005.0,
2006.0,
2006.0,53.0
2006.0,
2006.0,67.0
2006.0,
2006.0,78.0
2006.0,
2006.0,79.0
2006.0,
2006.0,77.0
2006.0,
2006.0,69.0
2006.0,
2006.0,71.0
2006.0,
2006.0,84.0
2006.0,
2006.0,
2006.0,64.0
2006.0,
2006.0,36.0
2006.0,
2006.0,52.0
2006.0,
2006.0,54.0
2006.0,
2006.0,56.0
2006.0,
2006.0,53.0
2006.0,
2006.0,54.0
2006.0,
2006.0,66.0
2006.0,
2006.0,63.0
2006.0,
2006.0,62.0
2006.0,
2006.0,74.0
2006.0,
2006.0,69.0
2006.0,
2006.0,
2006.0,
2006.0,86.0
2006.0,
2006.0,82.0
2006.0,
2006.0,66.0
2006.0,
2006.0,77.0
2006.0,
2006.0,
2006.0,
2006.0,59.0
2006.0,
2006.0,38.0
2006.0,
2006.0,35.0
2006.0,
2006.0,59.0
2006.0,
2006.0,67.0
2006.0,
2006.0,68.0
2006.0,
2006.0,72.0
2006.0,
2006.0,79.0
2006.0,
2006.0,76.0
2006.0,
2006.0,92.0
2006.0,
2006.0,
2006.0,
2006.0,55.0
2006.0,
2006.0,51.0
2006.0,
2006.0,82.0
2006.0,
2006.0,81.0
2006.0,
2006.0,64.0
2006.0,
2006.0,59.0
2006.0,
2006.0,55.0
2006.0,
2006.0,54.0
2006.0,
2006.0,54.0
2006.0,
2006.0,47.0
2006.0,
2006.0,53.0
2006.0,
2006.0,27.0
2006.0,
2006.0,19.0
2006.0,
2006.0,27.0
2006.0,
2006.0,55.0
2006.0,
2006.0,70.0
2006.0,
2006.0,75.0
2006.0,
2006.0,97.0
2006.0,
2006.0,
2006.0,
2006.0,59.0
2006.0,
2006.0,47.0
2006.0,
2006.0,48.0
2006.0,
2006.0,57.0
2006.0,
2006.0,68.0
2006.0,
2006.0,70.0
2006.0,
2006.0,70.0
2006.0,
2006.0,70.0
2006.0,
2006.0,55.0
2006.0,
2006.0,49.0
2006.0,
2006.0,42.0
2006.0,
2006.0,32.0
2006.0,
2006.0,41.0
2006.0,
2006.0,69.0
2006.0,
2006.0,78.0
2006.0,
2006.0,86.0
2006.0,
2006.0,79.0
2006.0,
2006.0,70.0
2006.0,
2006.0,44.0
2006.0,
2006.0,23.0
2006.0,
2006.0,64.0
2006.0,
2006.0,66.0
2006.0,
2006.0,69.0
2006.0,
2006.0,78.0
2006.0,
2006.0,78.0
2006.0,
2006.0,70.0
2006.0,
2006.0,57.0
2006.0,
2006.0,58.0
2006.0,
2006.0,61.0
2006.0,
2006.0,62.0
2006.0,
2006.0,65.0
2006.0,
2006.0,77.0
2006.0,
2006.0,90.0
2006.0,
2006.0,72.0
2006.0,
2006.0,75.0
2006.0,
2006.0,66.0
2006.0,
2006.0,62.0
2006.0,
2006.0,69.0
2006.0,
2006.0,80.0
2006.0,
2006.0,68.0
2006.0,
2006.0,71.0
2006.0,
2006.0,48.0
2006.0,
2006.0,43.0
2006.0,
2006.0,58.0
2006.0,
2006.0,66.0
2006.0,
2006.0,76.0
2006.0,
2006.0,71.0
2006.0,
2006.0,61.0
2006.0,
2006.0,59.0
2006.0,
2006.0,55.0
2006.0,
2006.0,53.0
2006.0,
2006.0,66.0
2006.0,
2006.0,62.0
2006.0,
2006.0,62.0
2006.0,
2006.0,55.0
2006.0,
2006.0,48.0
2006.0,
2006.0,52.0
2006.0,
2006.0,54.0
2006.0,
2006.0,33.0
2006.0,
2006.0,34.0
2006.0,
2006.0,54.0
2006.0,
2006.0,55.0
2006.0,
2006.0,66.0
2006.0,
2006.0,45.0
2006.0,
2006.0,47.0
2006.0,
2006.0,65.0
2006.0,
2006.0,65.0
2006.0,
2006.0,67.0
2006.0,
2006.0,73.0
2006.0,
2006.0,85.0
2006.0,
2006.0,89.0
2006.0,
2006.0,65.0
2006.0,
2006.0,48.0
2006.0,
2006.0,61.0
2006.0,
2006.0,70.0
2006.0,
2006.0,87.0
2006.0,
2006.0,88.0
2006.0,
2006.0,90.0
2006.0,
2006.0,44.0
2006.0,
2006.0,57.0
2006.0,
2006.0,74.0
2006.0,
2006.0,74.0
2006.0,
2006.0,57.0
2006.0,
2006.0,53.0
2006.0,
2006.0,62.0
2006.0,
2006.0,70.0
2006.0,
2006.0,69.0
2006.0,
2006.0,69.0
2006.0,
2006.0,54.0
2006.0,
2006.0,68.0
2006.0,
2006.0,66.0
2006.0,
2006.0,77.0
2006.0,
2006.0,74.0
2006.0,
2006.0,67.0
2006.0,
2006.0,72.0
2006.0,
2006.0,80.0
2006.0,
2006.0,29.0
2006.0,
2006.0,42.0
2006.0,
2006.0,53.0
2006.0,
2006.0,61.0
2006.0,
2006.0,61.0
2006.0,
2006.0,58.0
2006.0,
2006.0,68.0
2006.0,
